"@babel/plugin-proposal-class-properties","7.0.0-beta.47","2018-05-15T00:18:06.931Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.48","2018-05-24T19:25:03.070Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.49","2018-05-25T16:04:55.362Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.50","2018-06-12T19:48:18.503Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.51","2018-06-12T21:20:59.861Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.52","2018-07-06T00:59:51.231Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.53","2018-07-11T13:40:54.362Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.54","2018-07-16T18:00:31.573Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.55","2018-07-28T22:08:35.816Z"
"@babel/plugin-proposal-class-properties","7.0.0-beta.56","2018-08-04T01:09:10.167Z"
"@babel/plugin-proposal-class-properties","7.0.0-rc.0","2018-08-09T16:00:27.883Z"
"@babel/plugin-proposal-class-properties","7.0.0-rc.1","2018-08-09T20:10:08.372Z"
"@babel/plugin-proposal-class-properties","7.0.0-rc.2","2018-08-21T19:26:14.883Z"
"@babel/plugin-proposal-class-properties","7.0.0-rc.3","2018-08-24T18:09:58.985Z"
"@babel/plugin-proposal-class-properties","7.0.0-rc.4","2018-08-27T16:46:49.073Z"
"@babel/plugin-proposal-class-properties","7.0.0","2018-08-27T21:45:10.125Z"
"@babel/plugin-proposal-class-properties","7.1.0","2018-09-17T19:31:21.992Z"
"@babel/plugin-proposal-class-properties","7.2.0","2018-12-03T19:02:21.094Z"
"@babel/plugin-proposal-class-properties","7.2.1","2018-12-04T15:21:53.006Z"
"@babel/plugin-proposal-class-properties","7.2.3","2018-12-20T11:13:26.751Z"
"@babel/plugin-proposal-class-properties","7.3.0","2019-01-21T21:38:30.515Z"
"@babel/plugin-proposal-class-properties","7.3.3","2019-02-15T21:14:27.239Z"
"@babel/plugin-proposal-class-properties","7.3.4","2019-02-25T18:36:02.601Z"
"@babel/plugin-proposal-class-properties","7.4.0","2019-03-19T20:45:30.040Z"
"@babel/plugin-proposal-class-properties","7.4.4","2019-04-26T21:05:04.645Z"
"@babel/plugin-proposal-class-properties","7.5.0","2019-07-04T12:58:13.054Z"
"@babel/plugin-proposal-class-properties","7.5.5","2019-07-17T21:21:58.405Z"
"@babel/plugin-proposal-class-properties","7.7.0","2019-11-05T10:54:08.732Z"
"@babel/plugin-proposal-class-properties","7.7.4","2019-11-22T23:33:56.611Z"
"@babel/plugin-proposal-class-properties","7.8.0","2020-01-12T00:17:37.089Z"
"@babel/plugin-proposal-class-properties","7.8.3","2020-01-13T21:42:38.824Z"
"@babel/plugin-proposal-class-properties","7.10.1","2020-05-27T22:08:36.753Z"
"@babel/plugin-proposal-class-properties","7.10.4","2020-06-30T13:13:32.148Z"
"@babel/plugin-proposal-class-properties","7.12.1","2020-10-15T22:42:02.751Z"
"@babel/plugin-transform-runtime","modified","2020-10-15T22:41:31.575Z"
"@babel/plugin-transform-runtime","created","2017-10-30T18:35:43.642Z"
"@babel/plugin-transform-runtime","7.0.0-beta.4","2017-10-30T18:35:43.642Z"
"@babel/plugin-transform-runtime","7.0.0-beta.5","2017-10-30T20:57:22.835Z"
"@babel/plugin-transform-runtime","7.0.0-beta.31","2017-11-03T20:04:07.370Z"
